T1_H_Win_per,T1_A_Win_per,T1_T_WIn_Per,T1_Margin_per_game,T1_Ast_per_game,T1_Blk_per_game,T1_TS_per_game,T1_TR_per_game,T1_OR_per_game,T1_Stl_per_game,T1_TOVP_per_game,T1_Tier,T1_Seed,T2_H_Win_per,T2_A_Win_per,T2_T_WIn_Per,T2_Margin_per_game,T2_Ast_per_game,T2_Blk_per_game,T2_TS_per_game,T2_TR_per_game,T2_OR_per_game,T2_Stl_per_game,T2_TOVP_per_game,T2_Tier,T2_Seed,Output
0.846153846,0.538461538,0.709677419,7.483870968,12.41935484,0.677419355,0.55699273,34.93548387,10.87096774,5.935483871,14.73404553,2,8,0.875,0.636363636,0.818181818,7.545454545,14.45454545,2.96969697,0.525413252,40.18181818,15.48484848,6.818181818,16.54325577,1,9,1
0.846153846,0.538461538,0.709677419,7.483870968,12.41935484,0.677419355,0.55699273,34.93548387,10.87096774,5.935483871,14.73404553,2,8,0.894736842,0.777777778,0.84375,13.09375,17.375,2.5625,0.56656443,39.875,14.21875,4.8125,15.03790999,1,1,1
0.846153846,0.538461538,0.709677419,7.483870968,12.41935484,0.677419355,0.55699273,34.93548387,10.87096774,5.935483871,14.73404553,2,8,0.785714286,0.571428571,0.676470588,4.088235294,14.20588235,1.147058824,0.553142146,32,10.91176471,8.529411765,15.22540786,2,11,1
0.846153846,0.538461538,0.709677419,7.483870968,12.41935484,0.677419355,0.55699273,34.93548387,10.87096774,5.935483871,14.73404553,2,8,1,0.454545455,0.741935484,9.870967742,13.16129032,1.677419355,0.568340595,32.06451613,10.5483871,3.451612903,10.78653589,2,4,1
0.923076923,0.909090909,0.878787879,13.42424242,14.27272727,3.272727273,0.570567275,38.45454545,11.45454545,7.96969697,13.43672587,1,3,0.823529412,0.818181818,0.787878788,8.484848485,13.72727273,2.03030303,0.550043022,37.51515152,13.09090909,5.878787879,16.13843979,1,2,0
0.923076923,0.909090909,0.878787879,13.42424242,14.27272727,3.272727273,0.570567275,38.45454545,11.45454545,7.96969697,13.43672587,1,3,0.8125,0.6,0.71875,10.6875,14.90625,2.0625,0.577494554,37.34375,11.46875,7.34375,17.07605169,2,11,1
0.923076923,0.909090909,0.878787879,13.42424242,14.27272727,3.272727273,0.570567275,38.45454545,11.45454545,7.96969697,13.43672587,1,3,0.666666667,0.571428571,0.636363636,5.96969697,14.39393939,1.151515152,0.575123499,32.48484848,11.06060606,6.757575758,15.5256635,2,14,1
0.833333333,0.636363636,0.757575758,9.757575758,14.27272727,2.212121212,0.531349492,35.63636364,13.09090909,7.575757576,15.18445366,1,6,0.764705882,0.5,0.742857143,7.028571429,13.11428571,3.4,0.534324971,39.57142857,14.42857143,6.628571429,14.49212268,2,3,0
0.833333333,0.636363636,0.757575758,9.757575758,14.27272727,2.212121212,0.531349492,35.63636364,13.09090909,7.575757576,15.18445366,1,6,0.941176471,0.222222222,0.6875,9,16.21875,2.09375,0.560447788,34.53125,12.15625,9.71875,14.80109343,2,11,1
0.882352941,0.3,0.65625,7.3125,12.90625,2.75,0.550284405,34.90625,11.46875,8.03125,17.56028884,2,12,0.866666667,0.615384615,0.733333333,6.566666667,13.66666667,1.666666667,0.547579211,36,11.5,5.333333333,16.20581811,2,12,1
0.882352941,0.3,0.65625,7.3125,12.90625,2.75,0.550284405,34.90625,11.46875,8.03125,17.56028884,2,12,0.857142857,0.454545455,0.64516129,5.451612903,15.06451613,1.580645161,0.531976587,37.41935484,14.38709677,4.612903226,15.64917276,2,5,0
0.764705882,0.5,0.742857143,7.028571429,13.11428571,3.4,0.534324971,39.57142857,14.42857143,6.628571429,14.49212268,2,3,1,0.3,0.757575758,12.57575758,12.6969697,3.303030303,0.5677382,38.09090909,12.09090909,5.484848485,13.64531851,1,4,1
0.764705882,0.5,0.742857143,7.028571429,13.11428571,3.4,0.534324971,39.57142857,14.42857143,6.628571429,14.49212268,2,3,0.923076923,0.923076923,0.9375,12.125,13.21875,4.28125,0.544686323,37.28125,12.59375,6.1875,14.53988709,1,2,1
1,0.6,0.882352941,16.79411765,14.41176471,3.352941176,0.579979066,38.26470588,12.29411765,7.470588235,14.84962832,1,1,0.727272727,0.615384615,0.741935484,5.032258065,11.80645161,2.225806452,0.505575854,35.58064516,11.09677419,7.322580645,15.46601189,2,16,1
1,0.6,0.882352941,16.79411765,14.41176471,3.352941176,0.579979066,38.26470588,12.29411765,7.470588235,14.84962832,1,1,0.722222222,0.5,0.59375,2.875,13.40625,0.75,0.551940358,31.59375,8.0625,4.6875,14.51735991,2,8,1
0.823529412,0.818181818,0.787878788,8.484848485,13.72727273,2.03030303,0.550043022,37.51515152,13.09090909,5.878787879,16.13843979,1,2,0.636363636,0.384615385,0.551724138,2.103448276,14,0.931034483,0.572309526,32.68965517,8.724137931,7.206896552,19.41011638,2,15,1
0.823529412,0.818181818,0.787878788,8.484848485,13.72727273,2.03030303,0.550043022,37.51515152,13.09090909,5.878787879,16.13843979,1,2,0.888888889,0.5,0.6875,4.1875,14.625,3.21875,0.548802751,37.21875,11.8125,5.4375,18.717917,2,7,1
0.8,0.615384615,0.677419355,7.064516129,12.48387097,2.387096774,0.527594862,39.03225806,12.4516129,8.774193548,19.85464432,2,10,1,0.555555556,0.8125,10.375,16.71875,2.75,0.58820685,36.9375,10.9375,4.59375,14.30120022,1,2,1
0.8,0.615384615,0.677419355,7.064516129,12.48387097,2.387096774,0.527594862,39.03225806,12.4516129,8.774193548,19.85464432,2,10,0.875,0.555555556,0.741935484,7.129032258,13.38709677,1.129032258,0.548049249,35.87096774,12.22580645,6.516129032,17.27669297,2,7,1
0.8,0.615384615,0.677419355,7.064516129,12.48387097,2.387096774,0.527594862,39.03225806,12.4516129,8.774193548,19.85464432,2,10,0.785714286,0.571428571,0.676470588,4.088235294,14.20588235,1.147058824,0.553142146,32,10.91176471,8.529411765,15.22540786,2,11,0
1,0.769230769,0.8125,11.8125,14.3125,1.8125,0.57541331,35.09375,10.59375,6.75,14.53677234,1,8,1,0.818181818,0.941176471,17.26470588,15.61764706,3.088235294,0.598453696,34.5,11.20588235,7.176470588,13.55471689,1,1,0
1,0.769230769,0.8125,11.8125,14.3125,1.8125,0.57541331,35.09375,10.59375,6.75,14.53677234,1,8,0.764705882,0.583333333,0.65625,7.15625,13.75,1.375,0.560242105,37.125,12.25,6.34375,15.50556578,2,9,1
0.714285714,0.583333333,0.677419355,4.935483871,15.12903226,1.935483871,0.579667918,33.70967742,10.06451613,6.129032258,18.06868543,2,6,0.785714286,0.571428571,0.676470588,4.088235294,14.20588235,1.147058824,0.553142146,32,10.91176471,8.529411765,15.22540786,2,11,0
0.75,0.636363636,0.65625,4.53125,15.1875,2.53125,0.536796268,37.71875,12.375,6.5,17.21264277,2,10,0.875,0.454545455,0.696969697,13.12121212,17.15151515,2.606060606,0.565920273,39.33333333,14.03030303,6.727272727,14.38734478,2,7,0
0.8125,0.6,0.71875,10.6875,14.90625,2.0625,0.577494554,37.34375,11.46875,7.34375,17.07605169,2,11,0.764705882,0.416666667,0.65625,3.65625,12.75,1.5,0.547291319,32.75,10.90625,8,16.23760317,2,6,1
0.875,0.3,0.59375,6.0625,16.59375,0.4375,0.566455229,34.8125,10.21875,5.5625,16.76382125,2,9,0.941176471,0.9,0.941176471,17.14705882,17.88235294,3.794117647,0.60730487,38.55882353,11.67647059,7.941176471,16.48785406,1,1,0
0.875,0.3,0.59375,6.0625,16.59375,0.4375,0.566455229,34.8125,10.21875,5.5625,16.76382125,2,9,0.705882353,0.727272727,0.75,9.28125,15.53125,2.65625,0.553767362,35.1875,11.25,8.125,16.22829823,2,8,1
0.75,0.428571429,0.59375,1.0625,12.375,0.78125,0.537102664,34.9375,10.53125,6,18.46204173,2,14,0.842105263,0.7,0.787878788,10.27272727,16.3030303,3.909090909,0.558813015,37.84848485,12.60606061,8.757575758,15.58904787,1,3,0
0.941176471,0.9,0.941176471,17.14705882,17.88235294,3.794117647,0.60730487,38.55882353,11.67647059,7.941176471,16.48785406,1,1,0.8,0.769230769,0.794117647,9.176470588,14.97058824,2.411764706,0.569980894,33.17647059,9.058823529,6.117647059,14.76997843,1,12,1
0.941176471,0.9,0.941176471,17.14705882,17.88235294,3.794117647,0.60730487,38.55882353,11.67647059,7.941176471,16.48785406,1,1,0.785714286,0.571428571,0.676470588,4.088235294,14.20588235,1.147058824,0.553142146,32,10.91176471,8.529411765,15.22540786,2,11,0
0.9375,0.5,0.677419355,6.580645161,14.12903226,2.258064516,0.536310405,37.77419355,14.64516129,6.225806452,18.05046426,2,5,1,0.785714286,0.90625,13.28125,14.46875,2.4375,0.575742057,37.21875,10.59375,4.84375,15.99434164,1,12,1
0.9375,0.5,0.677419355,6.580645161,14.12903226,2.258064516,0.536310405,37.77419355,14.64516129,6.225806452,18.05046426,2,5,1,0.454545455,0.741935484,9.870967742,13.16129032,1.677419355,0.568340595,32.06451613,10.5483871,3.451612903,10.78653589,2,4,0
1,0.3,0.757575758,12.57575758,12.6969697,3.303030303,0.5677382,38.09090909,12.09090909,5.484848485,13.64531851,1,4,1,0.7,0.787878788,8.909090909,15.33333333,3.939393939,0.528310516,42.51515152,14.18181818,6.121212121,15.76898195,1,2,1
1,0.3,0.757575758,12.57575758,12.6969697,3.303030303,0.5677382,38.09090909,12.09090909,5.484848485,13.64531851,1,4,1,0.818181818,0.941176471,17.26470588,15.61764706,3.088235294,0.598453696,34.5,11.20588235,7.176470588,13.55471689,1,1,1
1,0.3,0.757575758,12.57575758,12.6969697,3.303030303,0.5677382,38.09090909,12.09090909,5.484848485,13.64531851,1,4,1,0.666666667,0.8,5.566666667,13.26666667,2.966666667,0.567250865,34.5,9.766666667,5.833333333,16.65049518,1,13,1
1,0.3,0.757575758,12.57575758,12.6969697,3.303030303,0.5677382,38.09090909,12.09090909,5.484848485,13.64531851,1,4,0.857142857,0.454545455,0.64516129,5.451612903,15.06451613,1.580645161,0.531976587,37.41935484,14.38709677,4.612903226,15.64917276,2,5,1
0.875,0.8125,0.84375,8.71875,15.125,2.625,0.562635176,41.84375,14.46875,7.34375,17.16714242,1,15,1,0.7,0.787878788,8.909090909,15.33333333,3.939393939,0.528310516,42.51515152,14.18181818,6.121212121,15.76898195,1,2,0
0.904761905,0.4,0.735294118,10.73529412,17.47058824,3.058823529,0.549759737,36.55882353,12.58823529,9.205882353,16.12391917,2,4,0.923076923,0.5,0.709677419,6.838709677,12.12903226,1.903225806,0.551392726,36.93548387,13.77419355,8.451612903,19.46166725,2,13,0
0.777777778,0.363636364,0.588235294,7.029411765,15.82352941,1.323529412,0.560318139,36.20588235,12.41176471,7.176470588,14.98512676,2,11,1,0.7,0.787878788,8.909090909,15.33333333,3.939393939,0.528310516,42.51515152,14.18181818,6.121212121,15.76898195,1,2,0
0.777777778,0.363636364,0.588235294,7.029411765,15.82352941,1.323529412,0.560318139,36.20588235,12.41176471,7.176470588,14.98512676,2,11,0.842105263,0.7,0.787878788,10.27272727,16.3030303,3.909090909,0.558813015,37.84848485,12.60606061,8.757575758,15.58904787,1,3,1
0.777777778,0.363636364,0.588235294,7.029411765,15.82352941,1.323529412,0.560318139,36.20588235,12.41176471,7.176470588,14.98512676,2,11,0.933333333,0.666666667,0.774193548,8.064516129,13.32258065,2,0.569654234,35.48387097,10.22580645,5.516129032,15.82814949,1,6,1
0.722222222,0.5,0.59375,2.875,13.40625,0.75,0.551940358,31.59375,8.0625,4.6875,14.51735991,2,8,0.555555556,0.545454545,0.575757576,3.333333333,13.12121212,1.424242424,0.525343333,37.96969697,13.87878788,7.454545455,16.394275,2,9,1
0.8,0.2,0.5625,2.15625,14.875,1.21875,0.52860774,37.1875,11.9375,6.3125,17.03076697,2,10,0.888888889,0.5,0.6875,4.1875,14.625,3.21875,0.548802751,37.21875,11.8125,5.4375,18.717917,2,7,0
0.923076923,0.5,0.709677419,6.838709677,12.12903226,1.903225806,0.551392726,36.93548387,13.77419355,8.451612903,19.46166725,2,13,0.8,0.769230769,0.794117647,9.176470588,14.97058824,2.411764706,0.569980894,33.17647059,9.058823529,6.117647059,14.76997843,1,12,0
1,0.4,0.655172414,4.379310345,11.5862069,0.655172414,0.566896359,35.5862069,11.79310345,5.793103448,18.70001607,2,15,0.923076923,0.923076923,0.9375,12.125,13.21875,4.28125,0.544686323,37.28125,12.59375,6.1875,14.53988709,1,2,0
1,0.7,0.787878788,8.909090909,15.33333333,3.939393939,0.528310516,42.51515152,14.18181818,6.121212121,15.76898195,1,2,0.875,0.454545455,0.696969697,13.12121212,17.15151515,2.606060606,0.565920273,39.33333333,14.03030303,6.727272727,14.38734478,2,7,1
0.9,0.588235294,0.727272727,8.545454545,16.09090909,3.212121212,0.599120463,38.75757576,12.45454545,6.151515152,16.13124201,2,13,0.888888889,0.7,0.794117647,13.52941176,13.47058824,3.264705882,0.541904262,40.5,13.79411765,5.823529412,14.60113419,1,4,0
1,0.818181818,0.941176471,17.26470588,15.61764706,3.088235294,0.598453696,34.5,11.20588235,7.176470588,13.55471689,1,1,0.727272727,0.333333333,0.551724138,-0.24137931,12.5862069,0.103448276,0.545370312,34.4137931,10.34482759,6.793103448,17.28741464,2,16,1
0.722222222,0.272727273,0.575757576,0.606060606,12.15151515,1.151515152,0.544402217,31.57575758,9.96969697,4.454545455,15.29545015,2,10,1,0.636363636,0.78125,8.78125,15.25,2.6875,0.540350928,36.09375,11.03125,6.9375,14.01641227,1,7,0
0.894736842,0.777777778,0.84375,13.09375,17.375,2.5625,0.56656443,39.875,14.21875,4.8125,15.03790999,1,1,0.583333333,0.466666667,0.551724138,3,14,0.793103448,0.540264285,34.62068966,11.34482759,8.965517241,18.5279552,2,16,1
1,0.583333333,0.78125,11.21875,15.8125,2.75,0.549183803,35.21875,11.03125,6.28125,13.41556304,1,3,0.727272727,0.529411765,0.606060606,1.484848485,11.33333333,1.878787879,0.502335209,35.78787879,11.36363636,7.666666667,19.83819888,2,14,1
1,0.583333333,0.78125,11.21875,15.8125,2.75,0.549183803,35.21875,11.03125,6.28125,13.41556304,1,3,0.785714286,0.571428571,0.676470588,4.088235294,14.20588235,1.147058824,0.553142146,32,10.91176471,8.529411765,15.22540786,2,11,0
0.8,0.769230769,0.794117647,9.176470588,14.97058824,2.411764706,0.569980894,33.17647059,9.058823529,6.117647059,14.76997843,1,12,0.823529412,0.5,0.696969697,8.575757576,13.39393939,1.878787879,0.582601867,36.93939394,10.87878788,5.272727273,16.57702753,2,5,1
0.923076923,0.923076923,0.9375,12.125,13.21875,4.28125,0.544686323,37.28125,12.59375,6.1875,14.53988709,1,2,1,0.636363636,0.78125,8.78125,15.25,2.6875,0.540350928,36.09375,11.03125,6.9375,14.01641227,1,7,1
0.75,0.384615385,0.575757576,4.060606061,12.06060606,1.03030303,0.53418491,34,10.15151515,5.96969697,15.26864337,2,11,0.785714286,0.571428571,0.676470588,4.088235294,14.20588235,1.147058824,0.553142146,32,10.91176471,8.529411765,15.22540786,2,11,0
0.8,0.4,0.65625,6.8125,12.28125,1.96875,0.537517285,35.1875,10.8125,7.3125,17.63042135,2,9,0.875,0.769230769,0.848484848,10.48484848,17.90909091,1.575757576,0.6229077,36.15151515,9.515151515,4.787878788,16.04990941,1,8,0
0.8125,0.727272727,0.787878788,9,14.72727273,3.545454545,0.571797035,36.03030303,12.12121212,7.636363636,17.52965159,1,3,0.857142857,0.363636364,0.65625,2.71875,11.375,1.3125,0.540151876,34.8125,9.5625,5.875,16.88369801,2,11,1
0.8125,0.727272727,0.787878788,9,14.72727273,3.545454545,0.571797035,36.03030303,12.12121212,7.636363636,17.52965159,1,3,1,0.888888889,0.941176471,17.67647059,13.23529412,7.911764706,0.57746526,39.11764706,12.5,6.323529412,14.45959682,1,1,0
0.8125,0.727272727,0.787878788,9,14.72727273,3.545454545,0.571797035,36.03030303,12.12121212,7.636363636,17.52965159,1,3,1,0.533333333,0.78125,9.75,13.90625,1.40625,0.582483815,34.03125,10.15625,6.46875,13.57569823,1,14,1
0.8125,0.727272727,0.787878788,9,14.72727273,3.545454545,0.571797035,36.03030303,12.12121212,7.636363636,17.52965159,1,3,0.8125,0.416666667,0.636363636,3.333333333,13.39393939,1.696969697,0.54229045,36.42424242,10.84848485,6.090909091,16.2600213,2,10,1
0.923076923,0.625,0.787878788,13.87878788,17.33333333,1.818181818,0.599378869,36.3030303,11.51515152,7.363636364,15.15830831,1,14,0.9375,0.5,0.733333333,9.333333333,13.5,2.466666667,0.555619395,36.33333333,11.3,6.233333333,17.00002141,2,3,0
0.785714286,0.727272727,0.741935484,10.77419355,17.03225806,2.322580645,0.564868691,37.90322581,10.80645161,8.322580645,15.72291102,2,14,0.909090909,0.733333333,0.78125,10.6875,19.34375,1.1875,0.598491999,34.75,10.78125,7.21875,15.09144319,1,14,1
0.785714286,0.727272727,0.741935484,10.77419355,17.03225806,2.322580645,0.564868691,37.90322581,10.80645161,8.322580645,15.72291102,2,14,0.9375,0.545454545,0.78125,9.71875,16.84375,2.75,0.555918726,35.8125,11.8125,8.8125,16.16366737,1,3,0
0.944444444,0.454545455,0.727272727,9.878787879,16.06060606,1.454545455,0.566451528,34.87878788,9.96969697,4.787878788,16.10794231,2,12,0.866666667,0.384615385,0.59375,1.5,11.625,1.0625,0.522367708,33.6875,10.375,5.5625,19.63546189,2,12,0
0.789473684,0.583333333,0.705882353,7.323529412,12.97058824,2.529411765,0.508828881,36.20588235,13.5,8.117647059,13.64010412,2,6,0.882352941,0.5,0.727272727,7.424242424,12.21212121,3.333333333,0.553041773,36.6969697,11.66666667,7.606060606,20.37663684,2,3,1
0.789473684,0.583333333,0.705882353,7.323529412,12.97058824,2.529411765,0.508828881,36.20588235,13.5,8.117647059,13.64010412,2,6,0.9,0.636363636,0.794117647,15.70588235,14.97058824,2.235294118,0.563180807,36.94117647,11.88235294,7.205882353,14.84741614,1,2,0
0.789473684,0.583333333,0.705882353,7.323529412,12.97058824,2.529411765,0.508828881,36.20588235,13.5,8.117647059,13.64010412,2,6,0.833333333,0.363636364,0.606060606,6.242424242,12.36363636,1.272727273,0.544147337,36.18181818,13.42424242,6.818181818,15.71229905,2,11,1
0.857142857,0.363636364,0.65625,2.71875,11.375,1.3125,0.540151876,34.8125,9.5625,5.875,16.88369801,2,11,0.947368421,0.416666667,0.75,9.59375,17.5625,3.3125,0.564352181,37.5625,11.3125,8.125,16.98962002,2,6,1
0.933333333,0.25,0.64516129,2.677419355,12.32258065,0.677419355,0.590061581,31.32258065,8.193548387,5.35483871,17.09724474,2,11,0.916666667,1,0.964285714,11.85714286,12.53571429,4.071428571,0.598509471,33.25,10.64285714,8.035714286,18.34845474,1,6,0
0.764705882,0.3,0.606060606,4.727272727,13.60606061,2.484848485,0.537853517,37.84848485,12.33333333,5.818181818,16.29186106,2,9,0.888888889,0.363636364,0.6875,6.46875,14.59375,1.4375,0.567254011,36.71875,10.84375,5.875,16.16927945,2,8,0
0.875,0.769230769,0.848484848,10.48484848,17.90909091,1.575757576,0.6229077,36.15151515,9.515151515,4.787878788,16.04990941,1,8,0.944444444,0.727272727,0.852941176,15.11764706,17.44117647,4.352941176,0.540871714,45.05882353,15.67647059,6.823529412,13.53964152,1,1,0
0.857142857,0.615384615,0.774193548,9.451612903,13.5483871,2.741935484,0.564015062,38.51612903,12.29032258,5.419354839,14.72861607,1,13,0.8,0.545454545,0.742857143,7.657142857,13.77142857,2.685714286,0.518877675,38.22857143,13.14285714,9.114285714,18.15817125,2,4,0
0.733333333,0.428571429,0.606060606,2.939393939,12.57575758,0.909090909,0.545655451,33.3030303,11.72727273,7.303030303,16.34484356,2,15,1,0.8,0.818181818,13.09090909,15.60606061,4.181818182,0.580527062,36.90909091,11.12121212,7.393939394,17.02760332,1,2,0
0.8125,0.8,0.818181818,9.060606061,12.45454545,2.757575758,0.575327256,36.57575758,11.90909091,6.242424242,15.27768581,1,2,0.916666667,0.666666667,0.78125,10.21875,13,1.90625,0.5639403,35.5625,10.84375,7.8125,14.55337048,1,15,0
0.875,0.363636364,0.696969697,10.24242424,15,1.03030303,0.582393485,35.15151515,11.45454545,6.484848485,14.2140983,2,7,0.8,0.545454545,0.742857143,7.657142857,13.77142857,2.685714286,0.518877675,38.22857143,13.14285714,9.114285714,18.15817125,2,4,0
0.875,0.363636364,0.696969697,10.24242424,15,1.03030303,0.582393485,35.15151515,11.45454545,6.484848485,14.2140983,2,7,0.9375,0.545454545,0.78125,9.71875,16.84375,2.75,0.555918726,35.8125,11.8125,8.8125,16.16366737,1,3,1
0.875,0.363636364,0.696969697,10.24242424,15,1.03030303,0.582393485,35.15151515,11.45454545,6.484848485,14.2140983,2,7,0.75,0.714285714,0.75,2.8125,12,2.9375,0.541939747,36.125,11.1875,6.53125,18.70079625,2,15,1
0.875,0.363636364,0.696969697,10.24242424,15,1.03030303,0.582393485,35.15151515,11.45454545,6.484848485,14.2140983,2,7,0.8125,0.636363636,0.709677419,9.387096774,12.32258065,1.451612903,0.554281868,32.48387097,8.096774194,6.516129032,16.74667749,2,10,1
0.882352941,0.5,0.727272727,7.424242424,12.21212121,3.333333333,0.553041773,36.6969697,11.66666667,7.606060606,20.37663684,2,3,0.846153846,0.428571429,0.64516129,5.677419355,13.80645161,2.064516129,0.567487357,35.67741935,11.38709677,5.709677419,18.65332991,2,14,1
0.9375,0.5,0.733333333,9.333333333,13.5,2.466666667,0.555619395,36.33333333,11.3,6.233333333,17.00002141,2,3,0.684210526,0.555555556,0.647058824,5.352941176,15.97058824,1.470588235,0.551439963,37.17647059,12.14705882,6.911764706,16.15841369,2,11,0
0.941176471,0.6,0.806451613,10.77419355,13.74193548,2.129032258,0.584451732,37.12903226,10.96774194,6.806451613,17.32636926,1,7,0.9,0.636363636,0.794117647,15.70588235,14.97058824,2.235294118,0.563180807,36.94117647,11.88235294,7.205882353,14.84741614,1,2,0
0.941176471,0.6,0.806451613,10.77419355,13.74193548,2.129032258,0.584451732,37.12903226,10.96774194,6.806451613,17.32636926,1,7,0.6875,0.4,0.59375,5.46875,14.59375,1.0625,0.526736224,38.375,15,6.5,15.83340158,2,10,1
0.909090909,0.8,0.862068966,10.03448276,12.89655172,3.310344828,0.579863874,32.93103448,8.551724138,5.862068966,18.17179044,1,12,0.722222222,0.545454545,0.705882353,7.941176471,12.85294118,1.411764706,0.579988607,34.52941176,10.41176471,5.941176471,17.35559982,2,5,0
0.947368421,0.454545455,0.757575758,11.72727273,13.42424242,2.333333333,0.600958798,34.90909091,10.78787879,6.424242424,16.57047128,1,4,1,0.888888889,0.941176471,17.67647059,13.23529412,7.911764706,0.57746526,39.11764706,12.5,6.323529412,14.45959682,1,1,0
0.947368421,0.454545455,0.757575758,11.72727273,13.42424242,2.333333333,0.600958798,34.90909091,10.78787879,6.424242424,16.57047128,1,4,0.8,0.583333333,0.727272727,9.303030303,13.87878788,2.151515152,0.556869564,40,14.45454545,6.787878788,17.42995406,2,13,1
0.947368421,0.454545455,0.757575758,11.72727273,13.42424242,2.333333333,0.600958798,34.90909091,10.78787879,6.424242424,16.57047128,1,4,0.928571429,0.769230769,0.823529412,8.617647059,12.23529412,2.529411765,0.520512112,33.67647059,12.38235294,10.61764706,14.78067042,1,12,1
0.888888889,0.363636364,0.6875,6.46875,14.59375,1.4375,0.567254011,36.71875,10.84375,5.875,16.16927945,2,8,1,0.888888889,0.941176471,17.67647059,13.23529412,7.911764706,0.57746526,39.11764706,12.5,6.323529412,14.45959682,1,1,0
1,0.8,0.818181818,13.09090909,15.60606061,4.181818182,0.580527062,36.90909091,11.12121212,7.393939394,17.02760332,1,2,1,0.888888889,0.941176471,17.67647059,13.23529412,7.911764706,0.57746526,39.11764706,12.5,6.323529412,14.45959682,1,1,0
1,0.8,0.818181818,13.09090909,15.60606061,4.181818182,0.580527062,36.90909091,11.12121212,7.393939394,17.02760332,1,2,0.684210526,0.555555556,0.647058824,5.352941176,15.97058824,1.470588235,0.551439963,37.17647059,12.14705882,6.911764706,16.15841369,2,11,1
1,0.8,0.818181818,13.09090909,15.60606061,4.181818182,0.580527062,36.90909091,11.12121212,7.393939394,17.02760332,1,2,0.944444444,0.727272727,0.852941176,15.11764706,17.44117647,4.352941176,0.540871714,45.05882353,15.67647059,6.823529412,13.53964152,1,1,1
1,0.8,0.818181818,13.09090909,15.60606061,4.181818182,0.580527062,36.90909091,11.12121212,7.393939394,17.02760332,1,2,0.9,0.636363636,0.794117647,15.70588235,14.97058824,2.235294118,0.563180807,36.94117647,11.88235294,7.205882353,14.84741614,1,2,1
1,0.8,0.818181818,13.09090909,15.60606061,4.181818182,0.580527062,36.90909091,11.12121212,7.393939394,17.02760332,1,2,0.764705882,0.5,0.636363636,6.181818182,13.6969697,1,0.545119748,33.03030303,11.27272727,6.545454545,11.57754295,2,10,1
0.733333333,0.6,0.677419355,7.709677419,14.4516129,1.838709677,0.53818894,37.25806452,14.22580645,6.161290323,17.83233433,2,8,1,0.538461538,0.741935484,4.516129032,10.74193548,1.903225806,0.520946969,36.16129032,13.70967742,5.870967742,13.68216481,2,9,1
0.733333333,0.6,0.677419355,7.709677419,14.4516129,1.838709677,0.53818894,37.25806452,14.22580645,6.161290323,17.83233433,2,8,1,0.9,0.939393939,14.18181818,15.81818182,6.727272727,0.55289233,35.33333333,12.72727273,9.606060606,13.40365435,1,1,0
1,0.888888889,0.941176471,17.67647059,13.23529412,7.911764706,0.57746526,39.11764706,12.5,6.323529412,14.45959682,1,1,0.8,0.545454545,0.742857143,7.657142857,13.77142857,2.685714286,0.518877675,38.22857143,13.14285714,9.114285714,18.15817125,2,4,1
1,0.888888889,0.941176471,17.67647059,13.23529412,7.911764706,0.57746526,39.11764706,12.5,6.323529412,14.45959682,1,1,0.533333333,0.272727273,0.454545455,-2.939393939,11.06060606,-0.212121212,0.50518923,35.90909091,12.51515152,5.515151515,18.95404297,3,16,1
0.833333333,0.470588235,0.65625,6.75,12.4375,2.375,0.524305451,39.21875,13.96875,7.875,14.75015172,2,16,0.714285714,0.647058824,0.676470588,6.735294118,13.26470588,0.676470588,0.542199698,35.35294118,11.05882353,6.235294118,16.61378482,2,16,0
0.916666667,0.666666667,0.78125,10.21875,13,1.90625,0.5639403,35.5625,10.84375,7.8125,14.55337048,1,15,0.8125,0.416666667,0.636363636,3.333333333,13.39393939,1.696969697,0.54229045,36.42424242,10.84848485,6.090909091,16.2600213,2,10,0
1,0.533333333,0.741935484,9.161290323,14.12903226,1.129032258,0.56634284,35.64516129,11.29032258,6.806451613,16.37884274,2,12,0.866666667,0.727272727,0.8125,12.90625,16.09375,2.15625,0.571079101,37.59375,11.09375,6.84375,17.30990245,1,5,0
1,0.466666667,0.757575758,4.545454545,14.84848485,1.909090909,0.587521124,38.63636364,11.87878788,6.060606061,18.77500749,1,16,0.944444444,0.636363636,0.794117647,13.02941176,15.32352941,2.970588235,0.568182867,38,11.73529412,7.323529412,16.97266975,1,1,0
0.8,0.545454545,0.742857143,7.657142857,13.77142857,2.685714286,0.518877675,38.22857143,13.14285714,9.114285714,18.15817125,2,4,0.944444444,0.636363636,0.794117647,13.02941176,15.32352941,2.970588235,0.568182867,38,11.73529412,7.323529412,16.97266975,1,1,1
0.8,0.545454545,0.742857143,7.657142857,13.77142857,2.685714286,0.518877675,38.22857143,13.14285714,9.114285714,18.15817125,2,4,0.866666667,0.727272727,0.8125,12.90625,16.09375,2.15625,0.571079101,37.59375,11.09375,6.84375,17.30990245,1,5,1
0.833333333,0.647058824,0.75,3.78125,12,2.84375,0.531355293,35.34375,13.28125,7.78125,17.35202994,2,15,0.9,0.636363636,0.794117647,15.70588235,14.97058824,2.235294118,0.563180807,36.94117647,11.88235294,7.205882353,14.84741614,1,2,0
